vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,unnamed: 41,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,Unnamed: 9,lap_time_seconds,START_UTC_SECONDS,lap,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
47,1,11,0 days 00:01:41.031000,0,,34.403,0,33.921,0,32.707,0,139.9,18:35.090,2025-11-10 09:07:57.406,0:34.403,0:33.921,0:32.707,214.3,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.403,33.921,32.707,23.978,23.978,10.425,34.403,19.09,53.493,14.831,1:08.324,12.875,1:21.199,19.832,1:41.031,,10,1011.651,1760792805.651,,,,,,,,,,,101.031,1760792704.6200001,11,1990.5456521739131,-6.568199566160521,39.793916340660374,-86.23577370467775,-0.26169284164859,0.2194637744034707,76.71989154013015,3.067245119305857,6358.552173913044,8.911405639913232,9.691726681127983,139.0809523809524,1,0 days 00:01:40.322000,0.709
47,1,12,0 days 00:02:19.780000,0,,42.065,0,48.584,0,49.131,0,101.1,20:54.870,2025-11-10 09:10:17.186,0:42.065,0:48.584,0:49.131,214.3,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,FCY,42.065,48.584,49.131,25.642,25.642,16.423,42.065,32.442,1:14.507,16.142,1:30.649,19.448,1:50.097,29.683,2:19.780,,11,1151.431,1760792945.431,,,,,,,,,,,139.78,1760792805.651,12,2000.4338394793926,-5.908535528596187,39.79393076607425,-86.235744962246,-0.2688617850953206,0.22343760831889078,77.59685008665511,3.100086655112652,6347.681127982646,8.67566074523397,8.851327989601387,139.4902819956616,1,0 days 00:01:40.322000,39.458
47,1,13,0 days 00:02:34.532000,0,,56.042,0,49.29,0,49.200,0,91.4,23:29.402,2025-11-10 09:12:51.718,0:56.042,0:49.290,0:49.200,126.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,FCY,56.042,49.29,49.2,43.411,43.411,12.631,56.042,31.722,1:27.764,17.568,1:45.332,20.557,2:05.889,28.643,2:34.532,,12,1305.963,1760793099.963,,,,,,,,,,,154.53199999999998,1760792945.431,13,1990.0786026200874,-3.6752509821038846,39.79399540974864,-86.2358217376749,-0.26725927542557837,0.20284504583151464,76.45809690091663,3.0593627237014402,6321.163755458515,7.429930161501528,7.579225229157574,138.2192122538293,1,0 days 00:01:40.322000,54.21
47,1,14,0 days 00:02:25.995000,0,,52.150,0,47.784,0,46.061,0,96.8,25:55.397,2025-11-10 09:15:17.713,0:52.150,0:47.784,0:46.061,135.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,FCY,52.15,47.784,46.061,40.689,40.689,11.461,52.150,29.687,1:21.837,18.097,1:39.934,18.204,1:58.138,27.857,2:25.995,,13,1451.958,1760793245.958,,,,,,,,,,,145.995,1760793099.963,14,2081.98133748056,-5.126772388059702,39.793927648174225,-86.23569784116982,-0.2335158582089552,0.08971144278606966,25.037173507462686,2.8358208955223883,4742.552099533437,3.1884732587064675,3.2742646144278607,100.48838258164852,1,0 days 00:01:40.322000,45.673
47,1,15,0 days 00:02:13.189000,0,,48.707,0,40.754,0,43.728,0,106.1,28:08.586,2025-11-10 09:17:30.902,0:48.707,0:40.754,0:43.728,159.1,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,48.707,40.754,43.728,37.557,37.557,11.15,48.707,23.059,1:11.766,17.695,1:29.461,19.576,1:49.037,24.152,2:13.189,,14,1585.147,1760793379.147,,,,,,,,,,,133.189,1760793245.9580002,15,1913.5760563380281,-5.459408450704226,39.7939692408602,-86.23602059377751,-0.2463230985915493,0.087676338028169,20.71161408450704,2.8445070422535212,4330.880281690141,1.0480605633802818,1.0932943661971832,90.93630985915493,0,0 days 00:01:40.322000,32.867
47,1,16,0 days 00:01:42.772000,0,,35.231,0,34.06,0,33.481,0,137.5,29:51.358,2025-11-10 09:19:13.674,0:35.231,0:34.060,0:33.481,209.3,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,35.231,34.06,33.481,24.888,24.888,10.343,35.231,19.2,54.431,14.86,1:09.291,13.27,1:22.561,20.211,1:42.772,,15,1687.919,1760793481.919,,,,,,,,,,,102.77199999999999,1760793379.1469998,16,1924.6482861400893,-5.176304023845008,39.7939812195461,-86.2359901075747,-0.25037198211624445,0.1030140089418778,24.945064083457527,2.5645305514157974,4837.523099850969,1.1933845007451565,1.254521609538003,96.35407738095239,0,0 days 00:01:40.322000,2.45
47,1,17,0 days 00:01:42.048000,0,,34.997,0,34.266,0,32.785,0,138.5,31:33.406,2025-11-10 09:20:55.722,0:34.997,0:34.266,0:32.785,211.4,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.997,34.266,32.785,24.526,24.526,10.471,34.997,19.115,54.112,15.151,1:09.263,12.928,1:22.191,19.857,1:42.048,,16,1789.967,1760793583.967,,,,,,,,,,,102.048,1760793481.919,17,1921.1100164203613,-6.175328947368421,39.793822541989776,-86.235891578072,-0.2635095394736842,0.1127108552631579,41.89926973684211,2.361842105263158,5547.351395730706,3.588042763157895,3.6950049342105267,105.28518945634266,1,0 days 00:01:40.322000,1.726
47,1,18,0 days 00:01:41.371000,0,,34.329,0,34.268,0,32.774,0,139.4,33:14.777,2025-11-10 09:22:37.093,0:34.329,0:34.268,0:32.774,216.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.329,34.268,32.774,24.033,24.033,10.296,34.329,19.154,53.483,15.114,1:08.597,12.969,1:21.566,19.805,1:41.371,,17,1891.338,1760793685.338,,,,,,,,,,,101.37100000000001,1760793583.967,18,1988.6809421841542,-6.243584260051326,39.79397185058855,-86.2358004339135,-0.2599657827202737,0.20253250641573994,76.27848588537212,2.8751069289991444,6470.5845824411135,6.9861869118905044,7.133490162532078,135.96393162393164,1,0 days 00:01:40.322000,1.049
47,1,19,0 days 00:01:42.334000,0,,34.591,0,34.906,0,32.837,0,138.1,34:57.111,2025-11-10 09:24:19.427,0:34.591,0:34.906,0:32.837,216.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.591,34.906,32.837,24.073,24.073,10.518,34.591,19.547,54.138,15.359,1:09.497,13.009,1:22.506,19.828,1:42.334,,18,1993.672,1760793787.672,,,,,,,,,,,102.334,1760793685.3379998,19,2001.8824786324785,-6.6238563488670374,39.793889568014094,-86.2357056557801,-0.27265412569474134,0.2249375801624626,77.285006412997,2.904232578024797,6477.183760683761,6.9141492090637025,7.057806755023514,137.0075374732334,1,0 days 00:01:40.322000,2.012
47,1,20,0 days 00:01:42.006000,0,,34.441,0,34.736,0,32.829,0,138.5,36:39.117,2025-11-10 09:26:01.433,0:34.441,0:34.736,0:32.829,214.3,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.441,34.736,32.829,24.091,24.091,10.35,34.441,19.34,53.781,15.396,1:09.177,12.884,1:22.061,19.945,1:42.006,,19,2095.678,1760793889.678,,,,,,,,,,,102.006,1760793787.672,20,1997.8183807439825,-6.959362723701441,39.79392173663855,-86.23575821488978,-0.26741117415975557,0.22100611086861632,75.19872981230904,3.0423395896988215,6316.82056892779,8.307551287647314,8.478027062418159,137.53555555555556,1,0 days 00:01:40.322000,1.684
47,1,21,0 days 00:01:40.749000,0,,34.326,0,33.729,0,32.694,0,140.3,38:19.866,2025-11-10 09:27:42.182,0:34.326,0:33.729,0:32.694,217.3,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.326,33.729,32.694,24.019,24.019,10.307,34.326,18.94,53.266,14.789,1:08.055,12.821,1:20.876,19.873,1:40.749,,20,2196.427,1760793990.427,1760793989.0,2025-10-18 13:26:29,18.08,18.0,73.92,984.4,8.28,178.0,0.0,,100.749,1760793889.678,21,1998.9914893617022,-5.665843270868824,39.793901089305976,-86.23570930247006,-0.2619510221465077,0.21547998296422488,76.28129471890972,2.9825383304940374,6338.644680851064,7.2391929301533215,7.400466354344124,136.60434968017057,1,0 days 00:01:40.322000,0.427
47,1,22,0 days 00:01:40.545000,0,,34.159,0,33.723,0,32.663,0,140.5,40:00.411,2025-11-10 09:29:22.727,0:34.159,0:33.723,0:32.663,217.3,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.159,33.723,32.663,23.904,23.904,10.255,34.159,18.974,53.133,14.749,1:07.882,12.798,1:20.680,19.865,1:40.545,,21,2296.972,1760794090.972,,,,,,,,,,,100.545,1760793990.4269998,22,1999.3489361702127,-4.487186036611324,39.79389052961471,-86.23570340458207,-0.26328905917411666,0.22077309493401448,77.15761600681141,3.0234142188165176,6320.485106382978,8.06212005108557,8.223603661132396,137.07942430703625,1,0 days 00:01:40.322000,0.223
47,1,23,0 days 00:01:40.697000,0,,34.305,0,33.694,0,32.698,0,140.3,41:41.108,2025-11-10 09:31:03.424,0:34.305,0:33.694,0:32.698,215.1,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.305,33.694,32.698,23.998,23.998,10.307,34.305,18.933,53.238,14.761,1:07.999,12.766,1:20.765,19.932,1:40.697,,22,2397.669,1760794191.669,,,,,,,,,,,100.697,1760794090.972,23,1992.847311827957,-6.847051226861817,39.79390519167193,-86.23571192084127,-0.26462204046491605,0.22481015927679726,75.96138613861386,3.1033146792940163,6290.664516129033,7.857645286267758,8.021513129573826,138.77032258064517,1,0 days 00:01:40.322000,0.375
47,1,24,0 days 00:01:40.901000,0,,34.250,0,33.779,0,32.872,0,140.0,43:22.009,2025-11-10 09:32:44.325,0:34.250,0:33.779,0:32.872,214.3,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.25,33.779,32.872,23.869,23.869,10.381,34.250,19.115,53.365,14.664,1:08.029,12.829,1:20.858,20.043,1:40.901,,23,2498.57,1760794292.57,,,,,,,,,,,100.90100000000001,1760794191.669,24,1964.0730088495575,-6.245450530035336,39.79399440819299,-86.23574316206754,-0.2591559187279152,0.22157155477031804,74.55479681978798,3.0887809187279154,6297.342920353983,8.22405035335689,8.389072438162545,138.47315673289185,1,0 days 00:01:40.322000,0.579
47,1,25,0 days 00:01:41.108000,0,,34.412,0,33.957,0,32.739,0,139.8,45:03.117,2025-11-10 09:34:25.433,0:34.412,0:33.957,0:32.739,213.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,GF,34.412,33.957,32.739,24.139,24.139,10.273,34.412,19.08,53.492,14.877,1:08.369,12.888,1:21.257,19.851,1:41.108,,24,2599.678,1760794393.678,,,,,,,,,,,101.108,1760794292.57,25,1982.4551569506727,-6.753581020590868,39.79396711638066,-86.23577417085079,-0.2730738585496867,0.25273545210384957,77.1697672336616,3.103401969561325,6331.360986547085,7.718607878245299,7.8713025962399294,139.10053811659193,1,0 days 00:01:40.322000,0.786
47,1,26,0 days 00:01:41.134000,0,,34.470,0,33.794,0,32.870,0,139.7,46:44.251,2025-11-10 09:36:06.567,0:34.470,0:33.794,0:32.870,213.0,Parker DeLong,,Am,,TechSport,Toyota Gazoo Racing,FF,34.47,33.794,32.87,24.145,24.145,10.325,34.470,19.017,53.487,14.777,1:08.264,12.852,1:21.116,20.018,1:41.134,,25,2700.812,1760794494.812,,,,,,,,,,,101.134,1760794393.678,26,1998.364224137931,-4.94548581255374,39.79388592064842,-86.23572647868818,-0.26576311263972485,0.22925451418744625,76.97699054170249,3.0816852966466035,6327.920258620689,8.665685726569217,8.834251934651764,138.653311827957,1,0 days 00:01:40.322000,0.812
55,1,1,0 days 00:01:44.336000,0,,37.734,0,34.012,0,32.590,0,135.4,1:44.336,2025-11-10 08:51:06.652,0:37.734,0:34.012,0:32.590,199.3,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,37.734,34.012,32.59,27.034,27.034,10.7,37.734,19.458,57.192,14.554,1:11.746,12.875,1:24.621,19.715,1:44.336,,0,0.897,1760791794.897,1760791794.0,2025-10-18 12:49:54,16.45,16.9,76.76,984.5,4.32,194.0,0.0,,104.336,1760791690.561,1,3014.8786206896552,-3.7321655172413792,39.7939817094474,-86.23608360764077,0.018219310344827586,-0.08459144827586207,52.69837517241379,1.6471724137931034,5397.871724137931,6.4935241379310344,6.568703448275862,88.14997241379311,0,0 days 00:01:39.748000,4.588
55,1,2,0 days 00:01:40.279000,0,,34.089,0,33.676,0,32.514,0,140.9,3:24.615,2025-11-10 08:52:46.931,0:34.089,0:33.676,0:32.514,213.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.089,33.676,32.514,23.945,23.945,10.144,34.089,19.081,53.170,14.595,1:07.765,12.864,1:20.629,19.65,1:40.279,,1,101.176,1760791895.176,,,,,,,,,,,100.279,1760791794.897,2,2016.923076923077,-4.342902757619738,39.79378880360995,-86.23575229063435,0.008093178519593612,-0.0661300435413643,44.54162844702468,1.8693759071117562,5605.4804063860665,5.229849056603774,5.307706821480406,95.13542028985508,0,0 days 00:01:39.748000,0.531
55,1,3,0 days 00:01:40.994000,0,,34.031,0,34.212,0,32.751,0,139.9,5:05.609,2025-11-10 08:54:27.925,0:34.031,0:34.212,0:32.751,216.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.031,34.212,32.751,23.932,23.932,10.099,34.031,19.45,53.481,14.762,1:08.243,13.015,1:21.258,19.736,1:40.994,,2,202.17,1760791996.17,,,,,,,,,,,100.994,1760791895.176,3,1954.8541666666667,-6.674688279301746,39.7940374407685,-86.2358064595997,0.032749376558603494,-0.202238570241064,77.35984621778887,2.858686616791355,6451.05,6.018509975062344,6.087377389858687,134.90087499999998,1,0 days 00:01:39.748000,1.246
55,1,4,0 days 00:01:40.120000,0,,33.931,0,33.711,0,32.478,0,141.1,6:45.729,2025-11-10 08:56:08.045,0:33.931,0:33.711,0:32.478,215.1,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,33.931,33.711,32.478,23.789,23.789,10.142,33.931,19.138,53.069,14.573,1:07.642,12.808,1:20.450,19.67,1:40.120,,3,302.29,1760792096.29,,,,,,,,,,,100.12,1760791996.17,4,2003.156989247312,-7.045740103270224,39.79390803056412,-86.2357490920364,0.01910843373493976,-0.21206282271944923,76.4243717728055,3.0283993115318415,6455.92688172043,6.322846385542169,6.407052495697074,139.7975053763441,1,0 days 00:01:39.748000,0.372
55,1,5,0 days 00:01:42.787000,0,,34.802,0,34.852,0,33.133,0,137.5,8:28.516,2025-11-10 08:57:50.832,0:34.802,0:34.852,0:33.133,215.1,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.802,34.852,33.133,24.341,24.341,10.461,34.802,19.653,54.455,15.199,1:09.654,13.2,1:22.854,19.933,1:42.787,,4,405.077,1760792199.077,,,,,,,,,,,102.787,1760792096.29,5,1982.267818574514,-7.096029348295209,39.793851117301614,-86.23576834739978,0.015466983167889511,-0.2133090202848511,76.49274061286145,2.952524816573155,6475.76241900648,7.309930945187743,7.407289598618903,138.2586422413793,1,0 days 00:01:39.748000,3.039
55,1,6,0 days 00:01:40.499000,0,,34.520,0,33.566,0,32.413,2,140.6,10:09.015,2025-11-10 08:59:31.331,0:34.520,0:33.566,0:32.413,215.1,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.52,33.566,32.413,24.208,24.208,10.312,34.520,19.03,53.550,14.536,1:08.086,12.746,1:20.832,19.667,1:40.499,,5,505.576,1760792299.576,,,,,,,,,,,100.499,1760792199.077,6,2029.667396061269,-7.266958424507659,39.79388331740899,-86.23567766986739,0.021070459518599562,-0.22054485776805252,75.64697592997811,2.988621444201313,6468.185995623632,6.548216630196937,6.6379846827133475,138.710590809628,1,0 days 00:01:39.748000,0.751
55,1,7,0 days 00:01:39.748000,3,,33.901,3,33.383,3,32.464,0,141.7,11:48.763,2025-11-10 09:01:11.079,0:33.901,0:33.383,0:32.464,214.3,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,33.901,33.383,32.464,23.745,23.745,10.156,33.901,18.875,52.776,14.508,1:07.284,12.737,1:20.021,19.727,1:39.748,,6,605.324,1760792399.324,,,,,,,,,,,99.74799999999999,1760792299.576,7,1984.2186147186146,-6.132179930795848,39.79391086967759,-86.23563367190245,0.030666089965397925,-0.19708520761245674,76.25515570934256,2.8594290657439445,6451.978354978355,5.234967560553634,5.317660034602076,134.917852494577,0,0 days 00:01:39.748000,0.0
55,1,8,0 days 00:01:39.850000,0,,33.970,0,33.459,0,32.421,0,141.5,13:28.613,2025-11-10 09:02:50.929,0:33.970,0:33.459,0:32.421,215.1,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,33.97,33.459,32.421,23.808,23.808,10.162,33.970,18.919,52.889,14.54,1:07.429,12.785,1:20.214,19.636,1:39.850,,7,705.174,1760792499.174,,,,,,,,,,,99.85,1760792399.3240001,8,1987.3454935622317,-6.578531558608844,39.79392990957467,-86.23574783895188,0.022125375697724346,-0.2061764705882353,76.82158866466295,2.992271361099184,6478.555793991416,6.412307857449549,6.498647488192358,139.35141630901288,1,0 days 00:01:39.748000,0.102
55,1,9,0 days 00:01:40.133000,0,,34.217,0,33.476,0,32.440,0,141.1,15:08.746,2025-11-10 09:04:31.062,0:34.217,0:33.476,0:32.440,218.2,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.217,33.476,32.44,23.923,23.923,10.294,34.217,18.951,53.168,14.525,1:07.693,12.809,1:20.502,19.631,1:40.133,,8,805.307,1760792599.307,,,,,,,,,,,100.13300000000001,1760792499.174,9,2010.6078431372548,-6.770091423595995,39.79386148382178,-86.23573074706181,0.02790901175446234,-0.2146996081845886,77.65615150195907,3.0026121027427077,6500.675381263616,6.5228188942098395,6.613145407052677,139.82808278867103,1,0 days 00:01:39.748000,0.385
55,1,10,0 days 00:01:40.869000,0,,34.252,0,34.063,0,32.554,0,140.1,16:49.615,2025-11-10 09:06:11.931,0:34.252,0:34.063,0:32.554,218.2,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.252,34.063,32.554,23.857,23.857,10.395,34.252,19.171,53.423,14.892,1:08.315,12.863,1:21.178,19.691,1:40.869,,9,906.176,1760792700.176,,,,,,,,,,,100.869,1760792599.3070002,10,1986.1728665207877,-6.4624616732369695,39.79395086327719,-86.23579320519106,0.019367936925098556,-0.21067849321068768,75.16243977222952,3.0223390275952693,6487.849015317287,6.424027595269383,6.506449846692948,140.07315789473685,1,0 days 00:01:39.748000,1.121
55,1,11,0 days 00:01:40.870000,0,,34.156,0,33.893,0,32.821,0,140.1,18:30.485,2025-11-10 09:07:52.801,0:34.156,0:33.893,0:32.821,216.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.156,33.893,32.821,23.914,23.914,10.242,34.156,19.184,53.340,14.709,1:08.049,13.066,1:21.115,19.755,1:40.870,,10,1007.046,1760792801.046,,,,,,,,,,,100.87,1760792700.176,11,1994.4525862068965,-7.27170542635659,39.79392041182538,-86.23573149780484,0.017974160206718343,-0.20509086993970715,75.58452196382429,3.03359173126615,6456.4375,6.167459086993971,6.25020241171404,139.8443870967742,1,0 days 00:01:39.748000,1.122
55,1,12,0 days 00:02:22.218000,0,,44.336,0,48.188,0,49.694,0,99.4,20:52.703,2025-11-10 09:10:15.019,0:44.336,0:48.188,0:49.694,211.4,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,44.336,48.188,49.694,26.934,26.934,17.402,44.336,30.323,1:14.659,17.865,1:32.524,19.757,1:52.281,29.937,2:22.218,,11,1149.264,1760792943.264,,,,,,,,,,,142.218,1760792801.046,12,2006.6839826839828,-7.676769431176727,39.79386922560513,-86.23567798993818,0.030931828050369085,-0.21012288319583153,77.77248371689102,2.9600521059487623,6464.281385281385,5.883460703430308,5.970649153278333,137.62241304347825,1,0 days 00:01:39.748000,42.47
55,1,13,0 days 00:02:34.076000,0,,55.481,0,49.304,0,49.291,0,91.7,23:26.779,2025-11-10 09:12:49.095,0:55.481,0:49.304,0:49.291,111.1,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,55.481,49.304,49.291,42.329,42.329,13.152,55.481,31.057,1:26.538,18.247,1:44.785,20.763,2:05.548,28.528,2:34.076,,12,1303.34,1760793097.34,,,,,,,,,,,154.076,1760792943.264,13,1996.0042735042734,-6.412312954253954,39.793892081245595,-86.23572987804764,0.01617101325352715,-0.20096109448482258,75.53776400171013,3.0038477982043608,6448.570512820513,6.367710560068406,6.456569046601112,138.5257905982906,1,0 days 00:01:39.748000,54.328
55,1,14,0 days 00:02:26.450000,0,,52.676,0,47.59,0,46.184,0,96.5,25:53.229,2025-11-10 09:15:15.545,0:52.676,0:47.590,0:46.184,118.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,52.676,47.59,46.184,39.821,39.821,12.855,52.676,29.62,1:22.296,17.97,1:40.266,18.466,1:58.732,27.718,2:26.450,,13,1449.79,1760793243.79,,,,,,,,,,,146.45,1760793097.34,14,2069.5736196319017,-4.2236866359447,39.79398469705186,-86.23570391161284,-0.018221505376344087,-0.056394470046082945,18.760384024577572,3.1376344086021506,4465.082822085889,2.4627511520737326,2.520645161290323,98.75906298003072,1,0 days 00:01:39.748000,46.702
55,1,15,0 days 00:02:14.181000,0,,49.371,0,40.641,0,44.169,0,105.3,28:07.410,2025-11-10 09:17:29.726,0:49.371,0:40.641,0:44.169,173.1,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,49.371,40.641,44.169,37.59,37.59,11.781,49.371,22.557,1:11.928,18.084,1:30.012,19.993,1:50.005,24.176,2:14.181,,14,1583.971,1760793377.971,,,,,,,,,,,134.181,1760793243.79,15,1937.3323983169705,-4.114237668161435,39.79396853639406,-86.23593161672754,0.0010476457399103138,-0.06025420403587444,13.846493834080718,3.3318385650224216,4093.2454417952313,1.022184697309417,1.0433716367713004,91.35600840336134,0,0 days 00:01:39.748000,34.433
55,1,16,0 days 00:01:43.127000,0,,34.923,0,34.757,0,33.447,0,137.0,29:50.537,2025-11-10 09:19:12.853,0:34.923,0:34.757,0:33.447,211.4,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.923,34.757,33.447,24.666,24.666,10.257,34.923,19.256,54.179,15.501,1:09.680,13.391,1:23.071,20.056,1:43.127,,15,1687.098,1760793481.098,,,,,,,,,,,103.12700000000001,1760793377.971,16,1944.1489675516225,-4.984992614475628,39.79399766569828,-86.23596503794458,0.0016836041358936483,-0.07311994091580502,23.581140324963073,3.189069423929099,4470.212389380531,1.8398685376661743,1.883629246676514,96.25589364844903,0,0 days 00:01:39.748000,3.379
55,1,17,0 days 00:01:41.465000,0,,34.357,0,34.298,0,32.810,0,139.3,31:32.002,2025-11-10 09:20:54.318,0:34.357,0:34.298,0:32.810,213.0,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.357,34.298,32.81,24.17,24.17,10.187,34.357,19.291,53.648,15.007,1:08.655,13.053,1:21.708,19.757,1:41.465,,16,1788.563,1760793582.563,,,,,,,,,,,101.465,1760793481.098,17,1950.3107890499195,-4.912109500805153,39.79378384084901,-86.23583116270302,0.020427375201288244,-0.09023574879227053,44.344618357487924,2.185829307568438,5708.97423510467,3.6140064412238324,3.676636070853462,104.99536977491962,0,0 days 00:01:39.748000,1.717
55,1,18,0 days 00:01:41.624000,0,,34.359,0,34.484,0,32.781,0,139.0,33:13.626,2025-11-10 09:22:35.942,0:34.359,0:34.484,0:32.781,212.2,Spike Kohlbecker,,Am,,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.359,34.484,32.781,24.029,24.029,10.33,34.359,19.496,53.855,14.988,1:08.843,13.044,1:21.887,19.737,1:41.624,,17,1890.187,1760793684.187,,,,,,,,,,,101.624,1760793582.563,18,2005.3765957446808,-7.46099532113994,39.79390388303795,-86.23574812551196,0.019726499361973626,-0.19609059974478946,77.77166312207571,2.9310931518502765,6369.617021276596,5.925491280306253,6.0111909825606125,135.51589361702128,1,0 days 00:01:39.748000,1.876
